NEO-244,NEO-244_mv4ft_b3_pinout,QFPR64,logo_snk.png
P15?,A,IN
NC
NC
P0,A,IN
P1,A,IN
P0 1/2,A,OUT
P0 3/4,A,OUT
P1 1/2,A,OUT
P1 3/4,A,OUT
GND,P
P2 1/2,A,OUT
P2 3/4,A,OUT
P3 1/2,A,OUT
P3 3/4,A,OUT
?
P2,A,IN
P3,A,IN
?
P4,A,IN
P5,A,IN
?
P4 1/2,A,OUT
P4 3/4,A,OUT
P5 1/2,A,OUT
GND,P
VCC,P
P5 3/4,A,OUT
P6 1/2,A,OUT
P6 3/4,A,OUT
P7 1/2,A,OUT
P7 3/4,A,OUT
P6,A,IN
P7,A,IN
NC
NC
P8,A,IN
P9,A,IN
P8 1/2,A,OUT
P8 3/4,A,OUT
P9 1/2,A,OUT
P9 3/4,A,OUT
GND,P
P10 1/2,A,OUT
P10 3/4,A,OUT
P11 1/2,A,OUT
P11 3/4,A,OUT
NC
P10,A,IN
P11,A,IN
OE,C,IN
P12,A,IN
P13,A,IN
NC
P12 1/2,A,OUT
P12 3/4,A,OUT
P13 1/2,A,OUT
GND,P
VCC,P
P13 3/4,A,OUT
P14? 1/2,A,OUT
P14? 3/4,A,OUT
P15? 1/2,A,OUT
P15? 3/4,A,OUT
P14?,A,IN
